Subject_ID,Run,Frame,CAP_Label
0670,run-1,0,2
0670,run-1,1,1
0670,run-1,2,7
0670,run-1,3,2
0670,run-1,4,2
0670,run-1,5,7
0670,run-1,6,2
0670,run-1,7,2
0670,run-1,8,2
0670,run-1,9,7
0670,run-1,10,3
0670,run-1,11,3
0670,run-1,12,2
0670,run-1,13,3
0670,run-1,14,3
0670,run-1,15,3
0670,run-1,16,3
0670,run-1,17,3
0670,run-1,18,1
0670,run-1,19,3
0670,run-1,20,6
0670,run-1,21,6
0670,run-1,22,6
0670,run-1,23,6
0670,run-1,24,6
0670,run-1,25,1
0670,run-1,26,3
0670,run-1,27,1
0670,run-1,28,7
0670,run-1,29,7
0670,run-1,30,7
0670,run-1,31,7
0670,run-1,32,7
0670,run-1,33,7
0670,run-1,34,7
0670,run-1,35,7
0670,run-1,36,7
0670,run-1,37,2
0670,run-1,38,1
0670,run-1,39,1
0670,run-1,40,1
0670,run-1,41,2
0670,run-1,42,2
0670,run-1,43,2
0670,run-1,44,2
0670,run-1,45,2
0670,run-1,46,2
0670,run-1,47,6
0670,run-1,48,4
0670,run-1,49,4
0670,run-1,50,3
0670,run-1,51,2
0670,run-1,52,2
0670,run-1,53,2
0670,run-1,54,6
0670,run-1,55,6
0670,run-1,56,6
0670,run-1,57,6
0670,run-1,58,6
0670,run-1,59,6
0670,run-1,60,6
0670,run-1,61,6
0670,run-1,62,6
0670,run-1,63,5
0670,run-1,64,5
0670,run-1,65,5
0670,run-1,66,5
0670,run-1,67,5
0670,run-1,68,5
0670,run-1,69,7
0670,run-1,70,7
0670,run-1,71,7
0670,run-1,72,7
0670,run-1,73,7
0670,run-1,74,7
0670,run-1,75,7
0670,run-1,76,7
0670,run-1,77,7
0670,run-1,78,7
0670,run-1,79,7
0670,run-1,80,7
0670,run-1,81,7
0670,run-1,82,7
0670,run-1,83,7
0670,run-1,84,7
0670,run-1,85,3
0670,run-1,86,3
0670,run-1,87,3
0670,run-1,88,3
0670,run-1,89,3
0670,run-1,90,6
0670,run-1,91,6
0670,run-1,92,6
0670,run-1,93,6
0670,run-1,94,6
0670,run-1,95,6
0670,run-1,96,6
0670,run-1,97,6
0670,run-1,98,6
0670,run-1,99,6
0670,run-1,100,2
0670,run-1,101,2
0670,run-1,102,2
0670,run-1,103,2
0670,run-1,104,2
