Subject_ID,Run,Frame,CAP_Label
0610,run-1,0,5
0610,run-1,1,3
0610,run-1,2,3
0610,run-1,3,3
0610,run-1,4,3
0610,run-1,5,1
0610,run-1,6,3
0610,run-1,7,1
0610,run-1,8,1
0610,run-1,9,3
0610,run-1,10,1
0610,run-1,11,4
0610,run-1,12,4
0610,run-1,13,4
0610,run-1,14,4
0610,run-1,15,4
0610,run-1,16,4
0610,run-1,17,6
0610,run-1,18,4
0610,run-1,19,6
0610,run-1,20,6
0610,run-1,21,4
0610,run-1,22,4
0610,run-1,23,7
0610,run-1,24,7
0610,run-1,25,7
0610,run-1,26,7
0610,run-1,27,7
0610,run-1,28,2
0610,run-1,29,5
0610,run-1,30,5
0610,run-1,31,5
0610,run-1,32,5
0610,run-1,33,5
0610,run-1,34,5
0610,run-1,35,5
0610,run-1,36,5
0610,run-1,37,5
0610,run-1,38,5
0610,run-1,39,3
0610,run-1,40,3
0610,run-1,41,1
0610,run-1,42,1
0610,run-1,43,1
0610,run-1,44,3
0610,run-1,45,4
0610,run-1,46,3
0610,run-1,47,3
0610,run-1,48,3
0610,run-1,49,1
0610,run-1,50,3
0610,run-1,51,3
0610,run-1,52,3
0610,run-1,53,3
0610,run-1,54,3
0610,run-1,55,3
0610,run-1,56,4
0610,run-1,57,4
0610,run-1,58,4
0610,run-1,59,4
0610,run-1,60,4
0610,run-1,61,4
0610,run-1,62,2
0610,run-1,63,2
0610,run-1,64,2
0610,run-1,65,2
0610,run-1,66,2
0610,run-1,67,2
0610,run-1,68,2
0610,run-1,69,2
0610,run-1,70,2
0610,run-1,71,2
0610,run-1,72,2
0610,run-1,73,2
0610,run-1,74,2
0610,run-1,75,2
0610,run-1,76,5
0610,run-1,77,5
0610,run-1,78,5
0610,run-1,79,5
0610,run-1,80,5
0610,run-1,81,5
0610,run-1,82,3
0610,run-1,83,1
0610,run-1,84,1
0610,run-1,85,1
0610,run-1,86,1
0610,run-1,87,1
0610,run-1,88,1
0610,run-1,89,1
0610,run-1,90,4
0610,run-1,91,4
0610,run-1,92,4
0610,run-1,93,4
0610,run-1,94,4
0610,run-1,95,4
0610,run-1,96,4
0610,run-1,97,1
0610,run-1,98,1
0610,run-1,99,2
0610,run-1,100,2
0610,run-1,101,5
0610,run-1,102,5
0610,run-1,103,5
0610,run-1,104,5
0610,run-1,105,5
0610,run-1,106,2
0610,run-1,107,7
0610,run-1,108,7
0610,run-1,109,5
0610,run-1,110,7
0610,run-1,111,7
0610,run-1,112,3
0610,run-1,113,3
0610,run-1,114,3
0610,run-1,115,3
0610,run-1,116,5
0610,run-1,117,5
0610,run-1,118,5
0610,run-1,119,5
0610,run-1,120,3
0610,run-1,121,3
0610,run-1,122,3
0610,run-1,123,3
0610,run-1,124,3
0610,run-1,125,3
0610,run-1,126,2
0610,run-1,127,2
0610,run-1,128,2
0610,run-1,129,2
0610,run-1,130,2
0610,run-1,131,5
0610,run-1,132,5
0610,run-1,133,7
0610,run-1,134,2
0610,run-1,135,3
0610,run-1,136,1
0610,run-1,137,3
0610,run-1,138,3
0610,run-1,139,6
0610,run-1,140,4
0610,run-1,141,4
0610,run-1,142,6
0610,run-1,143,4
0610,run-1,144,4
0610,run-1,145,4
0610,run-1,146,4
0610,run-1,147,4
0610,run-1,148,4
0610,run-1,149,4
0610,run-1,150,4
0610,run-1,151,2
0610,run-1,152,7
0610,run-1,153,2
0610,run-1,154,2
0610,run-1,155,2
0610,run-1,156,2
0610,run-1,157,7
0610,run-1,158,5
0610,run-1,159,2
0610,run-1,160,2
0610,run-1,161,5
0610,run-1,162,5
0610,run-1,163,5
0610,run-1,164,5
0610,run-1,165,3
0610,run-1,166,5
0610,run-1,167,5
0610,run-1,168,3
0610,run-1,169,2
0610,run-1,170,7
0610,run-1,171,7
0610,run-1,172,2
0610,run-1,173,2
0610,run-1,174,5
0610,run-1,175,5
0610,run-1,176,5
0610,run-1,177,5
0610,run-1,178,5
0610,run-1,179,5
0610,run-1,180,5
0610,run-1,181,5
0610,run-1,182,3
0610,run-1,183,3
0610,run-1,184,3
0610,run-1,185,3
0610,run-1,186,3
0610,run-1,187,6
0610,run-1,188,4
0610,run-1,189,4
0610,run-1,190,4
0610,run-1,191,4
0610,run-1,192,4
0610,run-1,193,4
0610,run-1,194,4
0610,run-1,195,4
0610,run-1,196,1
0610,run-1,197,1
0610,run-1,198,1
0610,run-1,199,4
0610,run-1,200,4
0610,run-1,201,4
0610,run-1,202,4
0610,run-1,203,4
0610,run-1,204,4
0610,run-1,205,4
0610,run-1,206,4
0610,run-1,207,4
0610,run-1,208,4
0610,run-1,209,4
0610,run-1,210,4
0610,run-1,211,4
0610,run-1,212,4
0610,run-1,213,4
0610,run-1,214,4
0610,run-1,215,1
0610,run-1,216,7
0610,run-1,217,5
0610,run-1,218,7
0610,run-1,219,5
0610,run-1,220,5
0610,run-1,221,5
0610,run-1,222,5
0610,run-1,223,5
0610,run-1,224,5
0610,run-1,225,5
0610,run-1,226,5
0610,run-1,227,5
0610,run-1,228,5
0610,run-1,229,5
0610,run-1,230,5
0610,run-1,231,3
0610,run-1,232,5
0610,run-1,233,3
0610,run-1,234,6
0610,run-1,235,4
0610,run-1,236,4
0610,run-1,237,4
0610,run-1,238,4
0610,run-1,239,1
0610,run-1,240,1
0610,run-1,241,1
0610,run-1,242,5
0610,run-1,243,5
0610,run-1,244,7
0610,run-1,245,7
0610,run-1,246,7
0610,run-1,247,7
0610,run-1,248,7
0610,run-1,249,7
0610,run-1,250,5
0610,run-1,251,2
0610,run-1,252,2
0610,run-1,253,2
0610,run-1,254,1
0610,run-1,255,1
0610,run-1,256,1
0610,run-1,257,1
0610,run-1,258,1
0610,run-1,259,1
0610,run-1,260,1
0610,run-1,261,1
0610,run-1,262,1
0610,run-1,263,1
0610,run-1,264,6
0610,run-1,265,6
0610,run-1,266,6
0610,run-1,267,6
0610,run-1,268,6
0610,run-1,269,6
0610,run-1,270,6
0610,run-1,271,4
0610,run-1,272,4
0610,run-1,273,4
0610,run-1,274,1
0610,run-1,275,4
0610,run-1,276,4
0610,run-1,277,4
0610,run-1,278,2
0610,run-1,279,2
0610,run-1,280,2
0610,run-1,281,5
0610,run-1,282,5
0610,run-1,283,5
0610,run-1,284,5
0610,run-1,285,5
0610,run-1,286,5
0610,run-1,287,5
0610,run-1,288,5
0610,run-1,289,2
0610,run-1,290,5
0610,run-1,291,3
0610,run-1,292,3
0610,run-1,293,3
0610,run-1,294,3
0610,run-1,295,4
0610,run-1,296,4
0610,run-1,297,4
0610,run-1,298,4
0610,run-1,299,4
0610,run-1,300,4
0610,run-1,301,4
0610,run-1,302,4
0610,run-1,303,4
0610,run-1,304,4
0610,run-1,305,4
0610,run-1,306,4
0610,run-1,307,4
0610,run-1,308,4
0610,run-1,309,4
0610,run-1,310,4
0610,run-1,311,4
0610,run-1,312,7
0610,run-1,313,7
0610,run-1,314,7
0610,run-1,315,7
0610,run-1,316,7
0610,run-1,317,3
0610,run-1,318,3
0610,run-1,319,3
0610,run-1,320,3
0610,run-1,321,3
0610,run-1,322,3
0610,run-1,323,7
0610,run-1,324,7
0610,run-1,325,5
0610,run-1,326,5
0610,run-1,327,5
0610,run-1,328,5
0610,run-1,329,5
0610,run-1,330,5
0610,run-1,331,5
0610,run-1,332,5
0610,run-1,333,7
0610,run-1,334,7
