Subject_ID,Run,Frame,CAP_Label
hc0032,run-0,0,4
hc0032,run-0,1,4
hc0032,run-0,2,4
hc0032,run-0,3,6
hc0032,run-0,4,6
hc0032,run-0,5,6
hc0032,run-0,6,1
hc0032,run-0,7,1
hc0032,run-0,8,1
hc0032,run-0,9,3
hc0032,run-0,10,3
hc0032,run-0,11,7
hc0032,run-0,12,7
hc0032,run-0,13,1
hc0032,run-0,14,1
hc0032,run-0,15,7
hc0032,run-0,16,3
hc0032,run-0,17,3
hc0032,run-0,18,3
hc0032,run-0,19,3
hc0032,run-0,20,3
hc0032,run-0,21,3
hc0032,run-0,22,3
hc0032,run-0,23,3
hc0032,run-0,24,3
hc0032,run-0,25,3
hc0032,run-0,26,3
hc0032,run-0,27,5
hc0032,run-0,28,5
hc0032,run-0,29,7
hc0032,run-0,30,5
hc0032,run-0,31,7
hc0032,run-0,32,1
hc0032,run-0,33,2
hc0032,run-0,34,2
hc0032,run-0,35,2
hc0032,run-0,36,2
hc0032,run-0,37,2
hc0032,run-0,38,2
hc0032,run-0,39,5
hc0032,run-0,40,1
hc0032,run-0,41,1
hc0032,run-0,42,1
hc0032,run-0,43,1
hc0032,run-0,44,3
hc0032,run-0,45,3
hc0032,run-0,46,1
hc0032,run-0,47,7
hc0032,run-0,48,7
hc0032,run-0,49,2
hc0032,run-0,50,4
hc0032,run-0,51,4
hc0032,run-0,52,4
hc0032,run-0,53,2
hc0032,run-0,54,2
hc0032,run-0,55,2
hc0032,run-0,56,5
hc0032,run-0,57,5
hc0032,run-0,58,5
hc0032,run-0,59,5
hc0032,run-0,60,5
hc0032,run-0,61,5
hc0032,run-0,62,5
hc0032,run-0,63,5
hc0032,run-0,64,7
hc0032,run-0,65,1
hc0032,run-0,66,1
hc0032,run-0,67,4
hc0032,run-0,68,4
hc0032,run-0,69,4
hc0032,run-0,70,4
hc0032,run-0,71,4
hc0032,run-0,72,2
hc0032,run-0,73,2
hc0032,run-0,74,2
hc0032,run-0,75,2
hc0032,run-0,76,2
hc0032,run-0,77,2
hc0032,run-0,78,2
hc0032,run-0,79,2
hc0032,run-0,80,2
hc0032,run-0,81,2
hc0032,run-0,82,2
hc0032,run-0,83,2
hc0032,run-0,84,2
hc0032,run-0,85,2
hc0032,run-0,86,2
hc0032,run-0,87,2
hc0032,run-0,88,4
hc0032,run-0,89,4
hc0032,run-0,90,4
hc0032,run-0,91,4
hc0032,run-0,92,4
hc0032,run-0,93,4
hc0032,run-0,94,4
hc0032,run-0,95,4
hc0032,run-0,96,4
hc0032,run-0,97,4
hc0032,run-0,98,4
hc0032,run-0,99,4
hc0032,run-0,100,4
hc0032,run-0,101,3
hc0032,run-0,102,3
hc0032,run-0,103,3
hc0032,run-0,104,3
hc0032,run-0,105,3
hc0032,run-0,106,3
hc0032,run-0,107,3
hc0032,run-0,108,5
hc0032,run-0,109,5
hc0032,run-0,110,5
hc0032,run-0,111,5
hc0032,run-0,112,7
hc0032,run-0,113,5
hc0032,run-0,114,5
hc0032,run-0,115,5
hc0032,run-0,116,3
hc0032,run-0,117,5
hc0032,run-0,118,5
hc0032,run-0,119,5
hc0032,run-0,120,5
hc0032,run-0,121,5
hc0032,run-0,122,5
hc0032,run-0,123,5
hc0032,run-0,124,5
hc0032,run-0,125,5
hc0032,run-0,126,5
hc0032,run-0,127,5
hc0032,run-0,128,5
hc0032,run-0,129,5
hc0032,run-0,130,5
hc0032,run-0,131,5
hc0032,run-0,132,5
hc0032,run-0,133,6
hc0032,run-0,134,6
hc0032,run-0,135,6
hc0032,run-0,136,5
hc0032,run-0,137,6
hc0032,run-0,138,5
hc0032,run-0,139,5
hc0032,run-0,140,3
hc0032,run-0,141,3
hc0032,run-0,142,3
hc0032,run-0,143,7
hc0032,run-0,144,1
hc0032,run-0,145,1
hc0032,run-0,146,1
hc0032,run-0,147,1
hc0032,run-0,148,2
hc0032,run-0,149,2
hc0032,run-0,150,2
hc0032,run-0,151,2
hc0032,run-0,152,2
hc0032,run-0,153,2
hc0032,run-0,154,2
hc0032,run-0,155,2
hc0032,run-0,156,2
hc0032,run-0,157,3
hc0032,run-0,158,3
