Subject_ID,Run,Frame,CAP_Label
hc0007,run-0,0,6
hc0007,run-0,1,6
hc0007,run-0,2,6
hc0007,run-0,3,6
hc0007,run-0,4,2
hc0007,run-0,5,2
hc0007,run-0,6,2
hc0007,run-0,7,7
hc0007,run-0,8,7
hc0007,run-0,9,7
hc0007,run-0,10,7
hc0007,run-0,11,7
hc0007,run-0,12,7
hc0007,run-0,13,7
hc0007,run-0,14,7
hc0007,run-0,15,3
hc0007,run-0,16,3
hc0007,run-0,17,3
hc0007,run-0,18,7
hc0007,run-0,19,4
hc0007,run-0,20,3
hc0007,run-0,21,3
hc0007,run-0,22,3
hc0007,run-0,23,7
hc0007,run-0,24,3
hc0007,run-0,25,4
hc0007,run-0,26,4
hc0007,run-0,27,4
hc0007,run-0,28,4
hc0007,run-0,29,4
hc0007,run-0,30,4
hc0007,run-0,31,4
hc0007,run-0,32,4
hc0007,run-0,33,4
hc0007,run-0,34,4
hc0007,run-0,35,6
hc0007,run-0,36,1
hc0007,run-0,37,1
hc0007,run-0,38,1
hc0007,run-0,39,2
hc0007,run-0,40,2
hc0007,run-0,41,1
hc0007,run-0,42,5
hc0007,run-0,43,2
hc0007,run-0,44,1
hc0007,run-0,45,1
hc0007,run-0,46,1
hc0007,run-0,47,1
hc0007,run-0,48,1
hc0007,run-0,49,1
hc0007,run-0,50,7
hc0007,run-0,51,7
hc0007,run-0,52,7
hc0007,run-0,53,2
hc0007,run-0,54,7
hc0007,run-0,55,5
hc0007,run-0,56,7
hc0007,run-0,57,3
hc0007,run-0,58,3
hc0007,run-0,59,3
hc0007,run-0,60,3
hc0007,run-0,61,3
hc0007,run-0,62,3
hc0007,run-0,63,3
hc0007,run-0,64,3
hc0007,run-0,65,3
hc0007,run-0,66,3
hc0007,run-0,67,3
hc0007,run-0,68,3
hc0007,run-0,69,3
hc0007,run-0,70,3
hc0007,run-0,71,3
hc0007,run-0,72,3
hc0007,run-0,73,3
hc0007,run-0,74,3
hc0007,run-0,75,5
hc0007,run-0,76,5
hc0007,run-0,77,3
hc0007,run-0,78,5
hc0007,run-0,79,5
hc0007,run-0,80,5
hc0007,run-0,81,5
hc0007,run-0,82,5
hc0007,run-0,83,5
hc0007,run-0,84,5
hc0007,run-0,85,5
hc0007,run-0,86,5
hc0007,run-0,87,5
hc0007,run-0,88,5
hc0007,run-0,89,5
hc0007,run-0,90,5
hc0007,run-0,91,5
hc0007,run-0,92,2
hc0007,run-0,93,2
hc0007,run-0,94,2
hc0007,run-0,95,2
hc0007,run-0,96,2
hc0007,run-0,97,2
hc0007,run-0,98,4
hc0007,run-0,99,4
hc0007,run-0,100,4
hc0007,run-0,101,4
hc0007,run-0,102,4
hc0007,run-0,103,4
hc0007,run-0,104,4
hc0007,run-0,105,4
hc0007,run-0,106,4
hc0007,run-0,107,4
hc0007,run-0,108,4
hc0007,run-0,109,4
hc0007,run-0,110,4
hc0007,run-0,111,4
hc0007,run-0,112,3
hc0007,run-0,113,3
hc0007,run-0,114,3
hc0007,run-0,115,3
hc0007,run-0,116,3
hc0007,run-0,117,3
hc0007,run-0,118,6
hc0007,run-0,119,2
hc0007,run-0,120,2
hc0007,run-0,121,2
hc0007,run-0,122,3
hc0007,run-0,123,2
hc0007,run-0,124,5
hc0007,run-0,125,5
hc0007,run-0,126,5
hc0007,run-0,127,5
hc0007,run-0,128,5
hc0007,run-0,129,3
hc0007,run-0,130,3
hc0007,run-0,131,3
hc0007,run-0,132,3
hc0007,run-0,133,3
hc0007,run-0,134,3
hc0007,run-0,135,3
hc0007,run-0,136,3
hc0007,run-0,137,1
hc0007,run-0,138,6
hc0007,run-0,139,6
hc0007,run-0,140,1
hc0007,run-0,141,4
hc0007,run-0,142,4
hc0007,run-0,143,4
hc0007,run-0,144,4
hc0007,run-0,145,4
hc0007,run-0,146,4
hc0007,run-0,147,4
hc0007,run-0,148,6
hc0007,run-0,149,6
hc0007,run-0,150,6
hc0007,run-0,151,6
hc0007,run-0,152,1
hc0007,run-0,153,1
hc0007,run-0,154,1
hc0007,run-0,155,1
hc0007,run-0,156,1
hc0007,run-0,157,1
hc0007,run-0,158,1
hc0007,run-0,159,1
