Subject_ID,Run,Frame,CAP_Label
0773,run-1,0,6
0773,run-1,1,6
0773,run-1,2,3
0773,run-1,3,3
0773,run-1,4,3
0773,run-1,5,7
0773,run-1,6,3
0773,run-1,7,3
0773,run-1,8,3
0773,run-1,9,3
0773,run-1,10,3
0773,run-1,11,3
0773,run-1,12,3
0773,run-1,13,3
0773,run-1,14,3
0773,run-1,15,3
0773,run-1,16,7
0773,run-1,17,3
0773,run-1,18,3
0773,run-1,19,1
0773,run-1,20,1
0773,run-1,21,6
0773,run-1,22,1
0773,run-1,23,1
0773,run-1,24,4
0773,run-1,25,1
0773,run-1,26,4
0773,run-1,27,4
0773,run-1,28,2
0773,run-1,29,2
0773,run-1,30,2
0773,run-1,31,2
0773,run-1,32,2
0773,run-1,33,2
0773,run-1,34,2
0773,run-1,35,2
0773,run-1,36,2
0773,run-1,37,5
0773,run-1,38,5
0773,run-1,39,5
0773,run-1,40,5
0773,run-1,41,5
0773,run-1,42,5
0773,run-1,43,5
0773,run-1,44,5
0773,run-1,45,5
0773,run-1,46,5
0773,run-1,47,5
0773,run-1,48,5
0773,run-1,49,5
0773,run-1,50,3
0773,run-1,51,3
0773,run-1,52,3
0773,run-1,53,3
0773,run-1,54,3
0773,run-1,55,3
0773,run-1,56,3
0773,run-1,57,3
0773,run-1,58,3
0773,run-1,59,3
0773,run-1,60,6
0773,run-1,61,6
0773,run-1,62,6
0773,run-1,63,6
0773,run-1,64,6
0773,run-1,65,6
0773,run-1,66,4
0773,run-1,67,6
0773,run-1,68,4
0773,run-1,69,4
0773,run-1,70,4
0773,run-1,71,4
0773,run-1,72,4
0773,run-1,73,4
0773,run-1,74,4
0773,run-1,75,4
0773,run-1,76,4
0773,run-1,77,4
0773,run-1,78,4
0773,run-1,79,4
0773,run-1,80,4
0773,run-1,81,4
0773,run-1,82,4
0773,run-1,83,4
0773,run-1,84,4
0773,run-1,85,4
0773,run-1,86,4
0773,run-1,87,1
0773,run-1,88,1
0773,run-1,89,1
0773,run-1,90,1
0773,run-1,91,1
0773,run-1,92,2
0773,run-1,93,2
0773,run-1,94,2
0773,run-1,95,2
0773,run-1,96,2
0773,run-1,97,2
0773,run-1,98,5
0773,run-1,99,5
0773,run-1,100,3
0773,run-1,101,6
0773,run-1,102,6
0773,run-1,103,1
0773,run-1,104,1
0773,run-1,105,1
0773,run-1,106,1
0773,run-1,107,1
0773,run-1,108,4
0773,run-1,109,4
0773,run-1,110,4
0773,run-1,111,4
0773,run-1,112,1
0773,run-1,113,2
0773,run-1,114,5
0773,run-1,115,5
0773,run-1,116,5
0773,run-1,117,5
0773,run-1,118,5
0773,run-1,119,5
0773,run-1,120,5
0773,run-1,121,5
0773,run-1,122,5
0773,run-1,123,5
0773,run-1,124,5
0773,run-1,125,5
0773,run-1,126,5
0773,run-1,127,1
0773,run-1,128,1
0773,run-1,129,1
0773,run-1,130,1
0773,run-1,131,1
0773,run-1,132,4
0773,run-1,133,7
0773,run-1,134,7
0773,run-1,135,7
0773,run-1,136,7
0773,run-1,137,7
0773,run-1,138,4
0773,run-1,139,1
0773,run-1,140,2
0773,run-1,141,6
0773,run-1,142,6
0773,run-1,143,6
0773,run-1,144,6
0773,run-1,145,3
0773,run-1,146,3
0773,run-1,147,5
0773,run-1,148,5
0773,run-1,149,5
0773,run-1,150,3
0773,run-1,151,3
0773,run-1,152,3
0773,run-1,153,7
0773,run-1,154,7
0773,run-1,155,7
0773,run-1,156,7
0773,run-1,157,7
0773,run-1,158,7
0773,run-1,159,7
0773,run-1,160,7
0773,run-1,161,7
0773,run-1,162,7
0773,run-1,163,7
0773,run-1,164,7
0773,run-1,165,7
0773,run-1,166,7
0773,run-1,167,7
