Subject_ID,Run,Frame,CAP_Label
hc0072,run-0,0,6
hc0072,run-0,1,6
hc0072,run-0,2,4
hc0072,run-0,3,4
hc0072,run-0,4,6
hc0072,run-0,5,4
hc0072,run-0,6,3
hc0072,run-0,7,7
hc0072,run-0,8,7
hc0072,run-0,9,7
hc0072,run-0,10,7
hc0072,run-0,11,5
hc0072,run-0,12,5
hc0072,run-0,13,5
hc0072,run-0,14,5
hc0072,run-0,15,5
hc0072,run-0,16,5
hc0072,run-0,17,5
hc0072,run-0,18,5
hc0072,run-0,19,5
hc0072,run-0,20,5
hc0072,run-0,21,5
hc0072,run-0,22,5
hc0072,run-0,23,2
hc0072,run-0,24,2
hc0072,run-0,25,2
hc0072,run-0,26,2
hc0072,run-0,27,2
hc0072,run-0,28,4
hc0072,run-0,29,3
hc0072,run-0,30,3
hc0072,run-0,31,3
hc0072,run-0,32,3
hc0072,run-0,33,6
hc0072,run-0,34,6
hc0072,run-0,35,4
hc0072,run-0,36,6
hc0072,run-0,37,4
hc0072,run-0,38,6
hc0072,run-0,39,4
hc0072,run-0,40,4
hc0072,run-0,41,6
hc0072,run-0,42,4
hc0072,run-0,43,4
hc0072,run-0,44,4
hc0072,run-0,45,4
hc0072,run-0,46,4
hc0072,run-0,47,4
hc0072,run-0,48,4
hc0072,run-0,49,4
hc0072,run-0,50,7
hc0072,run-0,51,7
hc0072,run-0,52,5
hc0072,run-0,53,5
hc0072,run-0,54,5
hc0072,run-0,55,5
hc0072,run-0,56,5
hc0072,run-0,57,5
hc0072,run-0,58,5
hc0072,run-0,59,5
hc0072,run-0,60,5
hc0072,run-0,61,5
hc0072,run-0,62,7
hc0072,run-0,63,3
hc0072,run-0,64,5
hc0072,run-0,65,7
hc0072,run-0,66,7
hc0072,run-0,67,3
hc0072,run-0,68,7
hc0072,run-0,69,3
hc0072,run-0,70,3
hc0072,run-0,71,5
hc0072,run-0,72,5
hc0072,run-0,73,2
hc0072,run-0,74,1
hc0072,run-0,75,2
hc0072,run-0,76,2
hc0072,run-0,77,2
hc0072,run-0,78,2
hc0072,run-0,79,2
hc0072,run-0,80,2
hc0072,run-0,81,2
hc0072,run-0,82,1
hc0072,run-0,83,2
hc0072,run-0,84,2
hc0072,run-0,85,1
hc0072,run-0,86,2
hc0072,run-0,87,2
hc0072,run-0,88,1
hc0072,run-0,89,2
hc0072,run-0,90,1
hc0072,run-0,91,1
hc0072,run-0,92,3
hc0072,run-0,93,3
hc0072,run-0,94,3
hc0072,run-0,95,3
hc0072,run-0,96,3
hc0072,run-0,97,3
hc0072,run-0,98,3
hc0072,run-0,99,3
hc0072,run-0,100,3
hc0072,run-0,101,5
hc0072,run-0,102,5
hc0072,run-0,103,5
hc0072,run-0,104,5
hc0072,run-0,105,3
hc0072,run-0,106,3
hc0072,run-0,107,3
hc0072,run-0,108,3
hc0072,run-0,109,3
hc0072,run-0,110,3
hc0072,run-0,111,3
hc0072,run-0,112,3
hc0072,run-0,113,3
hc0072,run-0,114,3
hc0072,run-0,115,4
hc0072,run-0,116,4
hc0072,run-0,117,4
