Subject_ID,Run,Frame,CAP_Label
hc0129,run-0,0,5
hc0129,run-0,1,7
hc0129,run-0,2,1
hc0129,run-0,3,1
hc0129,run-0,4,4
hc0129,run-0,5,7
hc0129,run-0,6,4
hc0129,run-0,7,4
hc0129,run-0,8,4
hc0129,run-0,9,4
hc0129,run-0,10,6
hc0129,run-0,11,6
hc0129,run-0,12,6
hc0129,run-0,13,6
hc0129,run-0,14,3
hc0129,run-0,15,5
hc0129,run-0,16,7
hc0129,run-0,17,7
hc0129,run-0,18,7
hc0129,run-0,19,2
hc0129,run-0,20,2
hc0129,run-0,21,2
hc0129,run-0,22,2
hc0129,run-0,23,2
hc0129,run-0,24,2
hc0129,run-0,25,6
hc0129,run-0,26,5
hc0129,run-0,27,5
hc0129,run-0,28,5
hc0129,run-0,29,5
hc0129,run-0,30,5
hc0129,run-0,31,5
hc0129,run-0,32,5
hc0129,run-0,33,5
hc0129,run-0,34,5
hc0129,run-0,35,7
hc0129,run-0,36,7
hc0129,run-0,37,7
hc0129,run-0,38,7
hc0129,run-0,39,7
hc0129,run-0,40,7
hc0129,run-0,41,7
hc0129,run-0,42,3
hc0129,run-0,43,1
hc0129,run-0,44,7
hc0129,run-0,45,1
hc0129,run-0,46,7
hc0129,run-0,47,7
hc0129,run-0,48,4
hc0129,run-0,49,4
hc0129,run-0,50,4
hc0129,run-0,51,4
hc0129,run-0,52,4
hc0129,run-0,53,4
hc0129,run-0,54,4
hc0129,run-0,55,4
hc0129,run-0,56,4
hc0129,run-0,57,4
hc0129,run-0,58,4
hc0129,run-0,59,4
hc0129,run-0,60,6
hc0129,run-0,61,6
hc0129,run-0,62,6
hc0129,run-0,63,6
hc0129,run-0,64,6
hc0129,run-0,65,6
hc0129,run-0,66,6
hc0129,run-0,67,3
hc0129,run-0,68,3
hc0129,run-0,69,3
hc0129,run-0,70,3
hc0129,run-0,71,3
hc0129,run-0,72,3
hc0129,run-0,73,3
hc0129,run-0,74,3
hc0129,run-0,75,3
hc0129,run-0,76,3
hc0129,run-0,77,3
hc0129,run-0,78,3
hc0129,run-0,79,3
hc0129,run-0,80,2
hc0129,run-0,81,2
hc0129,run-0,82,2
hc0129,run-0,83,2
hc0129,run-0,84,2
hc0129,run-0,85,2
hc0129,run-0,86,2
hc0129,run-0,87,2
hc0129,run-0,88,2
hc0129,run-0,89,2
hc0129,run-0,90,5
hc0129,run-0,91,2
hc0129,run-0,92,5
hc0129,run-0,93,5
hc0129,run-0,94,5
hc0129,run-0,95,5
hc0129,run-0,96,5
hc0129,run-0,97,7
hc0129,run-0,98,7
hc0129,run-0,99,1
hc0129,run-0,100,7
hc0129,run-0,101,4
hc0129,run-0,102,4
hc0129,run-0,103,4
hc0129,run-0,104,7
hc0129,run-0,105,5
hc0129,run-0,106,3
hc0129,run-0,107,3
hc0129,run-0,108,3
hc0129,run-0,109,6
hc0129,run-0,110,6
hc0129,run-0,111,4
hc0129,run-0,112,6
hc0129,run-0,113,2
hc0129,run-0,114,1
hc0129,run-0,115,2
hc0129,run-0,116,1
hc0129,run-0,117,4
hc0129,run-0,118,4
hc0129,run-0,119,1
hc0129,run-0,120,2
hc0129,run-0,121,2
hc0129,run-0,122,2
hc0129,run-0,123,7
hc0129,run-0,124,1
hc0129,run-0,125,5
hc0129,run-0,126,5
hc0129,run-0,127,1
hc0129,run-0,128,1
hc0129,run-0,129,4
hc0129,run-0,130,1
hc0129,run-0,131,7
hc0129,run-0,132,7
hc0129,run-0,133,2
hc0129,run-0,134,2
hc0129,run-0,135,6
hc0129,run-0,136,6
hc0129,run-0,137,6
hc0129,run-0,138,6
hc0129,run-0,139,6
hc0129,run-0,140,6
hc0129,run-0,141,6
hc0129,run-0,142,6
hc0129,run-0,143,6
hc0129,run-0,144,3
hc0129,run-0,145,3
hc0129,run-0,146,3
hc0129,run-0,147,7
hc0129,run-0,148,7
hc0129,run-0,149,7
hc0129,run-0,150,7
hc0129,run-0,151,7
hc0129,run-0,152,7
hc0129,run-0,153,7
hc0129,run-0,154,7
hc0129,run-0,155,7
hc0129,run-0,156,5
hc0129,run-0,157,5
hc0129,run-0,158,5
hc0129,run-0,159,5
hc0129,run-0,160,5
hc0129,run-0,161,7
hc0129,run-0,162,7
hc0129,run-0,163,7
hc0129,run-0,164,7
hc0129,run-0,165,7
hc0129,run-0,166,7
hc0129,run-0,167,7
hc0129,run-0,168,7
hc0129,run-0,169,7
hc0129,run-0,170,7
hc0129,run-0,171,7
hc0129,run-0,172,2
hc0129,run-0,173,7
hc0129,run-0,174,2
hc0129,run-0,175,2
hc0129,run-0,176,2
hc0129,run-0,177,2
hc0129,run-0,178,6
hc0129,run-0,179,6
hc0129,run-0,180,6
hc0129,run-0,181,6
hc0129,run-0,182,6
hc0129,run-0,183,6
hc0129,run-0,184,6
hc0129,run-0,185,6
hc0129,run-0,186,6
hc0129,run-0,187,6
hc0129,run-0,188,6
hc0129,run-0,189,6
hc0129,run-0,190,6
hc0129,run-0,191,6
