Subject_ID,Run,Frame,CAP_Label
hc0044,run-0,0,5
hc0044,run-0,1,5
hc0044,run-0,2,5
hc0044,run-0,3,5
hc0044,run-0,4,5
hc0044,run-0,5,5
hc0044,run-0,6,5
hc0044,run-0,7,2
hc0044,run-0,8,2
hc0044,run-0,9,2
hc0044,run-0,10,2
hc0044,run-0,11,4
hc0044,run-0,12,4
hc0044,run-0,13,4
hc0044,run-0,14,4
hc0044,run-0,15,4
hc0044,run-0,16,4
hc0044,run-0,17,4
hc0044,run-0,18,4
hc0044,run-0,19,4
hc0044,run-0,20,4
hc0044,run-0,21,4
hc0044,run-0,22,4
hc0044,run-0,23,4
hc0044,run-0,24,4
hc0044,run-0,25,4
hc0044,run-0,26,1
hc0044,run-0,27,1
hc0044,run-0,28,1
hc0044,run-0,29,1
hc0044,run-0,30,1
hc0044,run-0,31,6
hc0044,run-0,32,6
hc0044,run-0,33,2
hc0044,run-0,34,2
hc0044,run-0,35,6
hc0044,run-0,36,2
hc0044,run-0,37,5
hc0044,run-0,38,5
hc0044,run-0,39,5
hc0044,run-0,40,5
hc0044,run-0,41,5
hc0044,run-0,42,5
hc0044,run-0,43,5
hc0044,run-0,44,5
hc0044,run-0,45,7
hc0044,run-0,46,7
hc0044,run-0,47,5
hc0044,run-0,48,5
hc0044,run-0,49,5
hc0044,run-0,50,5
hc0044,run-0,51,5
hc0044,run-0,52,5
hc0044,run-0,53,3
hc0044,run-0,54,6
hc0044,run-0,55,1
hc0044,run-0,56,6
hc0044,run-0,57,4
hc0044,run-0,58,4
hc0044,run-0,59,4
hc0044,run-0,60,4
hc0044,run-0,61,4
hc0044,run-0,62,4
hc0044,run-0,63,3
hc0044,run-0,64,3
hc0044,run-0,65,3
hc0044,run-0,66,3
hc0044,run-0,67,1
hc0044,run-0,68,1
hc0044,run-0,69,1
hc0044,run-0,70,7
hc0044,run-0,71,7
hc0044,run-0,72,7
hc0044,run-0,73,7
hc0044,run-0,74,7
hc0044,run-0,75,7
hc0044,run-0,76,7
hc0044,run-0,77,7
hc0044,run-0,78,7
hc0044,run-0,79,7
hc0044,run-0,80,2
hc0044,run-0,81,3
hc0044,run-0,82,5
hc0044,run-0,83,2
hc0044,run-0,84,2
hc0044,run-0,85,2
hc0044,run-0,86,2
hc0044,run-0,87,2
hc0044,run-0,88,2
hc0044,run-0,89,2
hc0044,run-0,90,2
hc0044,run-0,91,2
hc0044,run-0,92,2
hc0044,run-0,93,2
hc0044,run-0,94,4
hc0044,run-0,95,4
hc0044,run-0,96,4
hc0044,run-0,97,4
hc0044,run-0,98,4
hc0044,run-0,99,4
hc0044,run-0,100,6
hc0044,run-0,101,6
hc0044,run-0,102,6
hc0044,run-0,103,6
hc0044,run-0,104,6
hc0044,run-0,105,6
hc0044,run-0,106,6
hc0044,run-0,107,4
hc0044,run-0,108,4
hc0044,run-0,109,4
hc0044,run-0,110,3
hc0044,run-0,111,7
